ACS,AGER,ASSOC,BASE,CAT,CLOS,CON,DECK,DET,DIV,FINC,FNBS,FOYER,FRAME,GAR,HEAT,HEAT2,LNDR,METRO,MFGS,PATI,PRCH,SEWER,STOR,WAL1,WAL2,WALS,WATER,AREA,BEDR,COMP,FNSQ,FFNSQ,FPLS,FULB,HAFB,LOTV,PVALU,SALE,FSQFS,STRT,CONPR,SLPR,SQFS,WEIGHT,FUEL,FUEL2,FCONPR,FSLPR,AREA_F,FNSQ_F,FFNSQ_F,SLPR_F,FSLPR_F,CONPR_F,FCONPR_F,LOTV_F,SQFS_F,FSQFS_F,PVALU_F,AUTH
1,2,2,3,2,0,0,2,1,5,1,0,0,1,2,1,0,2,1,3,1,1,1,1,5,0,2,1,30492,3,201507,0,0,0,2,0,0,0,0,1795,201406,178500,0,1795,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201406
1,2,1,3,2,0,0,2,1,5,1,0,2,1,2,2,0,3,1,3,1,1,1,2,8,2,1,1,12409,4,201601,0,0,1,3,1,0,150000,0,3672,201509,0,0,3672,93,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201505
1,2,2,2,2,0,0,0,1,5,1,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,9,9,9,0,62000,0,,201507,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201507
1,2,1,3,2,0,0,2,1,5,1,0,1,3,2,1,0,3,1,3,1,1,1,2,4,0,2,1,435600,4,201510,0,0,0,3,1,0,378600,0,,201410,0,0,3868,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201407
1,2,1,1,2,0,0,1,1,5,0,2,2,1,3,1,0,3,1,3,2,1,2,2,5,0,2,1,152460,3,201507,0,0,0,2,1,0,274000,0,2592,201502,0,0,2592,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
1,2,2,1,2,0,0,2,1,5,1,2,0,1,2,1,0,2,1,3,1,1,2,1,2,8,1,1,374616,4,201505,0,0,0,2,0,0,99700,0,2152,201502,0,0,2152,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201501
1,2,1,1,2,0,0,2,1,5,1,2,0,1,2,1,0,2,1,3,2,1,2,1,5,0,2,2,52272,3,201504,0,0,0,2,0,0,173000,0,1500,201410,0,0,1500,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201409
1,2,2,2,2,0,0,2,1,5,1,0,2,1,4,1,4,2,1,1,2,1,2,2,5,0,2,2,52272,4,201512,0,0,1,2,1,0,0,0,2127,201511,0,0,2127,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
1,2,2,3,2,0,0,2,1,5,1,0,0,1,2,1,0,4,1,3,1,1,2,1,4,0,2,2,0,2,201504,0,0,1,2,0,0,0,0,2808,201408,0,0,2808,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201408
1,2,1,3,2,0,0,0,1,5,0,0,0,1,0,0,0,0,1,3,0,0,2,1,0,0,0,1,4599,4,0,0,0,9,3,0,0,195000,0,,201504,0,0,4128,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201503
1,2,1,3,2,0,0,2,2,5,0,0,2,1,1,0,0,0,1,3,1,0,1,2,0,0,0,1,4356,3,0,0,0,9,2,9,0,212400,0,,201603,212400,0,2495,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
1,2,1,3,2,0,0,0,1,5,0,0,0,1,0,0,0,0,1,3,0,0,1,2,0,0,0,1,6930,4,0,0,0,9,9,9,0,725000,0,,201601,0,0,6030,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201512
1,2,1,3,2,0,0,2,1,5,1,0,0,1,1,1,0,2,1,3,1,1,2,1,4,0,2,2,44040,2,0,0,0,0,2,0,0,115000,0,,201512,115000,0,1597,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
1,2,2,3,2,0,0,2,1,5,1,0,0,1,2,1,0,2,1,3,1,1,2,1,2,0,2,1,300564,5,201510,0,0,1,3,0,0,272000,0,3767,201503,0,0,3767,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
1,2,0,1,2,0,0,0,1,5,0,1,2,1,2,2,0,2,1,3,0,1,1,2,8,7,1,1,11250,5,0,0,0,9,4,9,0,400000,0,,201510,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
1,2,1,3,2,0,0,2,1,5,1,0,0,3,3,1,0,2,1,3,1,1,2,1,4,0,2,2,210944,4,0,0,0,0,2,0,0,145000,0,,201511,145000,0,3127,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
1,2,1,3,2,0,0,2,1,5,1,0,0,1,2,1,0,2,1,3,1,1,1,1,2,0,2,1,13068,4,201507,0,0,1,2,0,0,250000,0,,201502,294500,0,2418,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
1,2,1,1,2,0,0,2,1,5,0,1,1,1,3,2,1,3,1,3,2,1,1,2,8,7,1,1,92913,0,201508,2698,0,1,4,1,0,350000,0,7589,201504,0,0,7589,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
1,2,2,2,2,0,0,1,1,5,4,0,0,1,4,1,0,2,1,3,2,1,2,1,5,0,2,2,60984,3,201509,0,0,0,2,0,0,0,0,1440,201410,0,0,1440,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201409
1,2,1,3,2,0,0,2,1,5,0,0,2,3,3,1,0,3,1,3,1,1,1,2,4,0,2,1,5700,5,201502,0,0,0,4,0,0,200000,0,,201405,750000,0,4357,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201403
1,2,1,3,2,0,0,2,1,5,1,0,1,1,2,1,0,2,1,3,1,1,2,2,5,7,1,2,34848,3,201508,0,0,1,2,1,0,0,0,2110,201409,0,0,2110,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201408
1,2,1,3,2,0,0,1,1,5,0,0,0,1,2,1,0,2,1,3,2,1,1,1,5,2,1,1,21780,3,201601,0,0,0,2,0,0,165700,0,1931,201510,0,0,1931,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201509
1,2,2,3,2,0,0,2,1,5,1,0,0,1,2,1,0,2,1,3,1,2,2,1,4,0,2,2,10275,3,201505,0,0,0,2,0,0,126600,0,1847,201501,0,0,1847,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411
1,2,1,3,2,0,0,2,1,5,1,0,0,1,2,1,0,2,1,3,1,1,2,1,4,0,2,2,21920,3,201502,0,0,0,3,0,0,207000,0,2425,201409,0,0,2425,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201409
1,2,2,1,2,0,0,1,1,5,1,1,1,1,2,0,0,3,1,3,2,1,1,2,5,7,1,1,21780,5,0,2000,0,1,4,2,0,500000,0,,201506,700000,0,7560,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201310
1,2,1,3,2,0,0,2,1,5,1,0,0,1,3,1,0,2,1,3,1,1,2,1,4,0,2,2,55800,3,201504,0,0,0,2,0,0,224500,0,4239,201411,0,0,4239,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411
1,2,2,3,2,0,0,2,1,5,0,0,2,3,2,1,0,2,1,3,1,1,1,2,4,0,2,1,8160,4,0,0,0,0,4,1,0,293400,0,,201509,293400,0,3740,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201509
1,2,0,2,3,0,0,0,1,5,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,201509,0,0,9,9,9,0,450000,0,,201503,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
1,2,2,3,3,0,0,2,1,5,1,0,2,3,4,1,0,3,1,3,2,2,1,2,4,0,2,1,95832,4,0,0,0,1,3,0,0,0,0,,201201,0,0,3110,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201112
1,2,2,3,3,0,0,2,1,5,0,0,0,1,2,1,0,2,1,3,1,1,1,1,0,0,0,1,17424,3,0,0,0,9,2,0,0,190000,0,,201510,0,0,3475,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201509
1,2,2,2,3,0,0,1,1,5,0,0,2,1,4,1,0,2,1,3,2,1,1,2,5,0,2,1,2600,3,0,0,0,0,2,1,0,128900,0,,201409,0,0,1296,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201403
1,2,2,3,3,0,0,2,1,5,5,0,0,1,4,1,0,2,1,3,2,1,1,1,8,0,2,1,8379,3,201508,0,0,2,2,0,0,85000,0,1166,201504,0,0,1166,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201504
1,2,2,3,3,0,0,2,1,5,1,0,2,1,2,1,0,2,1,3,1,1,2,2,2,0,2,1,13068,4,201501,0,0,1,3,0,0,180000,0,,201407,0,0,3607,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201404
1,2,2,1,3,0,0,2,1,5,1,2,2,1,2,2,0,2,1,3,2,1,1,2,8,0,2,1,435600,4,0,0,0,1,3,1,0,0,0,,201411,0,0,3348,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411
1,2,2,3,3,0,0,2,1,5,1,0,0,1,2,1,0,2,1,3,1,1,2,1,5,0,2,1,13068,3,201501,0,0,1,2,0,0,0,0,3224,201411,0,0,3224,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201404
1,2,1,2,3,0,0,2,1,5,1,0,0,1,2,1,0,2,1,3,2,1,1,1,5,7,1,1,13068,3,201501,0,0,0,2,0,0,170000,0,1500,201402,0,0,1500,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201402
1,2,2,1,3,0,0,2,1,5,4,2,1,1,2,2,0,2,1,3,1,1,2,2,8,0,2,1,217800,4,0,0,0,1,3,0,0,0,0,,201512,0,0,2484,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
1,2,1,3,3,0,0,2,1,5,0,0,0,1,2,1,0,2,1,3,1,2,1,1,0,0,0,1,43741,3,0,0,0,0,2,0,0,290000,0,,201511,0,0,3965,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
1,2,2,2,3,0,0,1,1,5,4,0,2,1,4,1,0,2,1,3,2,2,1,2,5,0,2,1,3412,3,201601,0,0,0,2,1,0,100000,0,2300,201507,0,0,2300,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,1,3,3,0,0,2,1,5,1,0,0,1,2,1,0,2,1,3,1,1,1,1,4,0,2,1,18080,3,201602,0,0,0,2,0,0,115000,0,1676,201507,0,0,1676,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201507
1,2,2,1,3,0,0,1,1,5,1,2,2,1,3,1,0,2,1,3,2,1,2,2,8,7,1,2,435600,4,201602,0,0,1,2,2,0,275000,0,3564,201503,0,0,3564,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201503
1,2,2,3,3,0,0,2,1,5,5,0,2,1,1,1,0,3,1,3,1,1,2,2,5,2,1,2,87120,2,201502,0,0,0,3,0,0,80000,0,1724,201204,0,0,1724,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201204
1,2,2,1,3,0,0,1,1,5,1,1,0,1,3,1,0,2,1,3,2,1,2,1,5,0,2,2,143748,3,201509,640,0,1,2,1,0,200000,0,2920,201309,0,0,2920,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201306
1,2,2,3,3,0,0,2,1,5,5,0,0,1,4,1,0,2,1,3,2,1,1,1,5,0,2,1,13068,3,201511,0,0,0,2,0,0,0,0,,201506,0,0,1220,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201504
1,2,2,2,3,0,0,1,1,5,1,0,2,1,2,1,0,2,1,3,2,1,1,2,5,2,1,2,435600,4,0,0,0,1,3,1,0,0,0,,201407,0,0,3888,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201407
1,2,1,3,3,0,0,2,1,5,0,0,0,1,4,1,0,2,1,3,1,1,2,1,5,0,2,2,10000,2,0,0,0,0,2,0,0,30000,0,,201508,0,0,1108,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201507
1,2,2,3,3,0,0,2,1,5,5,0,0,1,4,1,0,2,1,3,2,1,1,1,5,0,2,1,8400,3,201501,0,0,0,2,0,0,40000,0,1135,201401,0,0,1135,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201312
1,2,1,3,3,0,0,2,1,5,0,0,2,1,4,1,0,2,1,3,1,2,2,2,5,0,2,2,3000,2,0,0,0,0,2,1,0,400000,0,,201412,0,0,1093,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201405
1,2,2,2,3,0,0,2,1,5,1,0,2,1,4,1,4,3,1,3,2,2,2,2,5,0,2,2,113256,3,201603,0,0,0,2,0,0,140000,0,1500,201508,0,0,1500,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,2,3,3,0,0,2,1,5,0,0,0,1,4,1,0,2,1,3,2,1,2,1,4,0,2,2,217800,2,201506,0,0,0,2,0,0,75000,0,1317,201410,0,0,1317,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201409
1,2,1,0,3,0,0,0,1,5,0,0,0,1,0,0,0,0,1,3,0,0,1,2,0,0,0,1,13068,3,0,0,0,0,3,9,0,235000,0,,201509,0,0,3175,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201507
1,2,2,2,3,0,0,2,1,5,1,0,0,1,1,1,0,2,1,3,2,2,1,1,5,0,2,1,239580,2,0,0,0,0,2,0,0,75000,0,,201506,0,0,1900,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201505
1,2,2,3,3,0,0,2,1,5,0,0,0,1,2,1,0,2,1,3,1,1,1,1,1,7,1,1,4356,4,201502,0,0,0,2,0,0,120000,0,1890,201407,0,0,1890,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201406
1,2,2,1,3,0,0,2,1,5,1,2,0,1,2,1,0,2,1,3,2,1,2,1,8,2,1,2,74052,3,201502,0,0,1,2,1,0,324100,0,2484,201405,0,0,2484,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201404
1,2,2,3,3,0,0,2,1,5,1,0,0,1,2,1,0,2,1,3,1,2,2,1,4,0,2,2,40000,3,201501,0,0,0,2,0,0,52000,0,1426,201406,0,0,1426,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201406
1,2,2,1,3,0,0,2,1,5,4,2,2,1,2,2,0,2,1,3,1,2,1,2,7,4,1,1,78408,3,0,0,0,2,3,1,0,700000,0,,201505,0,0,3780,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201503
1,2,2,3,3,0,0,2,1,5,0,0,2,1,4,1,0,2,1,3,1,1,2,2,5,0,2,2,87120,3,201512,0,0,0,2,1,0,112800,0,,201409,0,0,2592,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201409
1,2,2,1,3,0,0,2,1,5,0,0,1,1,4,2,0,0,1,3,2,1,1,2,2,8,1,1,0,0,201603,0,0,9,9,9,0,0,0,,201508,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,1,3,3,0,0,2,1,5,0,0,0,1,2,1,0,2,1,3,1,1,1,1,0,0,0,1,0,3,0,0,0,9,2,0,0,50000,0,,201601,0,0,2500,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201512
1,2,2,2,3,0,0,2,1,5,4,0,1,1,2,1,0,2,1,3,2,1,2,2,5,0,2,2,435600,4,201510,0,0,1,2,2,0,392000,0,2376,201508,0,0,2376,37,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201508
0,2,2,1,3,0,0,2,1,5,0,1,0,1,0,0,0,0,1,3,2,1,0,1,0,0,0,0,317988,3,0,1835,0,0,2,1,0,200000,0,,0,0,0,3964,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,2,2,3,0,0,2,1,5,4,0,0,1,4,1,0,2,1,3,2,1,2,1,5,2,1,2,34848,2,201505,0,0,0,2,0,0,57200,0,1236,201311,0,0,1236,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201311
1,2,2,2,3,0,0,2,1,5,1,0,1,1,2,1,0,3,1,3,2,1,1,2,5,2,1,1,87120,4,201504,0,0,1,3,1,0,230000,0,,201411,0,0,3869,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201408
1,2,2,2,3,0,0,1,1,5,4,0,2,1,2,1,0,2,1,3,2,1,2,2,8,0,2,1,217800,3,0,0,0,1,2,1,0,217800,0,,201510,0,0,2808,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
1,2,1,1,3,0,0,2,1,5,1,2,0,1,2,1,0,1,1,3,2,2,1,1,5,0,2,1,5000,3,0,0,0,0,2,0,0,216000,0,,201601,0,0,1944,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201512
1,2,1,2,3,0,0,2,1,5,0,0,0,1,1,1,0,2,1,3,2,1,1,1,5,0,2,1,7000,3,201504,0,0,0,2,0,0,90000,0,1296,201409,0,0,1296,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201409
1,2,2,1,3,0,0,2,1,5,1,1,1,1,3,2,0,3,1,3,2,2,2,2,5,2,1,1,0,5,0,2500,0,1,4,1,0,200000,0,,201505,0,0,6912,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201504
1,2,2,3,3,0,0,2,1,5,5,0,0,1,4,1,0,2,1,3,2,1,1,1,5,0,2,1,0,3,0,0,0,0,2,0,0,40000,0,,201510,0,0,1220,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,2,4,3,0,0,1,1,5,1,0,0,1,0,1,0,0,1,3,2,1,1,2,5,0,2,1,39204,4,0,0,0,9,2,9,0,225000,0,,0,0,0,3200,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
1,2,2,3,3,0,0,2,1,5,0,0,0,1,2,1,0,2,1,3,1,1,2,1,4,0,2,2,426888,3,0,0,0,0,2,0,0,200000,0,,201510,0,0,3964,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201505
1,2,2,2,3,0,0,2,1,5,4,0,0,1,4,1,0,2,1,3,2,1,2,1,1,7,1,2,435600,2,0,0,0,1,2,0,0,175000,0,,201511,0,0,2240,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201511
1,2,2,2,3,0,0,2,1,5,5,0,2,1,4,1,0,2,1,3,1,1,1,2,8,0,2,1,5200,3,201506,0,0,0,2,0,0,111600,0,1674,201409,0,0,1674,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201408
1,2,2,2,3,0,0,2,1,5,1,0,2,1,2,1,0,2,1,3,2,1,2,2,8,7,1,2,335412,3,201602,0,0,0,2,1,0,125000,0,2960,201507,0,0,2960,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201507
1,2,2,3,3,0,0,2,1,5,1,0,0,1,2,1,0,2,1,3,1,1,2,1,2,0,2,2,13068,3,201502,0,0,0,2,0,0,100000,0,1569,201409,0,0,1569,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201409
1,2,2,3,3,0,0,2,1,5,0,0,0,1,2,1,0,2,1,3,1,1,2,2,0,0,0,1,0,3,0,0,0,9,2,9,0,0,0,,201507,0,0,2016,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,2,2,3,0,0,2,1,5,0,0,2,1,2,1,0,2,1,3,2,1,2,2,5,2,1,1,113256,4,201501,0,0,1,2,1,0,286000,0,2606,201405,0,0,2606,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201405
1,2,1,3,3,0,0,2,1,5,4,0,0,3,2,1,0,2,1,3,1,2,2,1,4,0,2,2,8712,3,0,0,0,0,2,0,0,50000,0,,201202,0,0,2919,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201109
1,2,2,1,3,0,0,2,1,5,2,2,1,1,4,1,0,2,1,3,2,1,2,2,2,0,2,2,39204,3,0,0,0,0,2,1,0,250000,0,,201504,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412
1,2,2,3,3,0,0,2,1,5,5,0,0,1,2,1,0,2,1,3,1,1,2,1,5,0,2,1,8712,4,201510,0,0,0,2,0,0,40000,0,,201506,0,0,1340,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201505
1,2,2,3,3,0,0,2,1,5,4,0,0,1,2,1,0,2,1,3,1,1,1,1,0,0,0,1,43560,3,0,0,0,9,2,0,0,25000,0,,201412,0,0,0,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201411
1,2,2,3,3,0,0,2,1,5,0,0,0,1,3,1,0,2,1,3,1,1,2,1,4,0,2,2,435600,4,0,0,0,0,3,0,0,400000,0,,201501,0,0,4084,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201501
1,2,2,3,3,0,0,2,1,5,4,0,0,1,4,1,0,2,1,3,1,2,2,1,8,0,2,1,122969,2,0,0,0,0,1,0,0,0,0,,201303,0,0,1713,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201202
1,2,1,3,3,0,0,1,2,5,0,0,2,1,1,2,0,3,1,3,2,2,1,2,5,2,1,1,2000,3,201505,0,0,0,2,2,0,195000,0,2307,201501,0,0,2307,39,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201412
1,2,2,2,3,0,0,1,1,5,0,0,2,1,2,1,0,2,1,3,2,1,2,2,1,0,2,1,91476,4,0,0,0,1,2,1,0,275000,0,,201506,0,0,4342,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,2,3,3,0,0,0,1,5,0,0,2,1,2,1,0,2,1,3,1,1,2,2,2,0,0,1,0,3,201601,0,0,9,2,9,0,0,0,,201409,0,0,3374,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201407
1,2,2,3,3,0,0,2,1,5,4,0,0,1,3,1,0,2,1,3,1,1,2,1,4,0,2,2,243936,3,0,0,0,1,3,0,0,100000,0,,201303,0,0,6295,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201303
1,2,2,3,3,0,0,2,1,5,4,0,2,1,4,1,0,2,1,2,1,1,2,2,1,0,2,2,43750,3,201603,0,0,1,2,0,0,88500,0,1581,201406,0,0,1581,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201406
1,2,2,3,3,0,0,1,1,5,4,0,0,3,4,1,0,2,1,3,1,1,1,1,4,0,2,1,12500,3,0,0,0,0,2,0,0,126800,0,,201308,0,0,1804,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201307
1,2,2,3,3,0,0,0,1,5,0,0,0,1,2,1,0,2,1,3,1,1,2,2,2,0,0,1,0,5,201507,0,0,9,2,0,0,0,0,,201407,0,0,2400,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201407
1,2,2,2,3,0,0,2,1,5,4,0,0,1,2,1,0,2,1,3,1,1,2,1,5,0,2,1,52272,3,0,0,0,1,2,0,0,85000,0,,201408,0,0,1890,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201407
1,2,2,3,3,0,0,2,1,5,1,0,0,3,3,1,0,2,1,3,1,1,1,1,4,2,1,1,43560,4,0,0,0,1,3,1,0,364000,0,,201401,0,0,3602,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201310
1,2,2,2,3,0,0,2,1,5,1,0,1,1,2,2,1,2,1,3,2,1,2,2,2,5,1,2,21780,4,201503,0,0,1,3,2,0,150000,0,3465,201410,0,0,3465,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201410
1,2,1,3,3,0,0,2,1,5,0,0,0,1,2,1,0,2,1,3,1,1,2,2,0,0,0,1,0,3,201511,0,0,9,4,0,0,425000,0,3629,201501,0,0,3629,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201501
1,2,2,3,3,0,0,2,1,5,5,0,0,1,4,1,0,2,1,3,1,2,1,1,5,0,2,1,17424,4,201505,0,0,0,2,0,0,146700,0,,201501,0,0,1471,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201501
1,2,2,3,3,0,0,2,1,5,1,0,2,1,2,1,0,2,1,3,1,1,1,2,5,0,2,1,13068,3,201510,0,0,2,2,0,0,308900,0,,201502,0,0,1413,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
1,2,1,2,3,0,0,2,1,5,1,0,1,1,2,2,0,2,1,3,2,1,2,2,2,0,2,2,21780,3,201501,0,0,1,4,0,0,400000,0,4312,201409,0,0,4312,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201409
1,2,2,3,3,0,0,2,1,5,0,0,0,1,2,1,0,2,1,3,1,1,2,1,0,0,0,1,0,3,201504,0,0,9,2,0,0,140000,0,2432,201412,0,0,2432,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201409
1,2,1,2,3,0,0,0,1,5,0,0,0,1,3,0,0,2,1,3,0,1,2,1,0,0,0,2,43560,2,201502,0,0,0,2,1,0,389800,0,,201411,0,0,3240,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411
1,2,2,3,3,0,0,2,1,5,0,0,1,3,2,1,0,2,1,3,2,1,2,2,2,0,2,2,0,3,201501,0,0,0,2,0,0,0,0,4981,201308,0,0,4981,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201307
1,2,2,3,3,0,0,2,1,5,1,0,0,3,2,1,0,2,1,3,1,1,2,1,4,0,2,2,435600,3,201506,0,0,0,2,0,0,0,0,3757,201308,0,0,3757,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201307
1,2,2,3,3,0,0,2,1,5,1,0,0,1,1,1,0,2,1,3,2,1,1,1,2,0,2,1,43560,3,0,0,0,9,2,0,0,200000,0,,201306,0,0,2724,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201306
1,2,2,3,3,0,0,2,1,5,4,0,0,3,4,1,0,2,1,3,2,2,1,1,4,0,2,1,14348,2,0,0,0,0,1,0,0,50100,0,,201506,0,0,900,93,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,201505
1,2,2,3,3,0,0,2,1,5,5,0,0,1,4,1,0,2,1,3,2,1,1,1,5,0,2,1,4356,4,201508,0,0,0,2,0,0,45000,0,1321,201501,0,0,1321,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201501
1,2,2,3,3,0,0,2,1,5,0,0,0,1,0,1,0,4,1,3,1,1,1,1,4,0,2,1,5500,4,201510,0,0,0,2,0,0,247400,0,1725,201504,0,0,1725,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201503
1,2,2,4,3,0,0,1,1,5,4,0,0,1,3,1,0,2,1,3,2,2,2,1,4,0,2,1,43560,3,0,0,0,0,2,0,0,150000,0,,201502,0,0,1428,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201501
1,2,1,3,3,0,0,1,1,5,5,0,2,3,2,1,0,2,1,3,2,1,1,2,6,8,1,1,9000,3,0,0,0,2,4,1,0,200000,0,,201401,0,0,3066,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201304
1,2,1,2,3,0,0,1,1,5,1,0,1,1,4,1,0,2,1,3,2,1,2,2,5,7,1,2,161172,3,0,0,0,1,3,0,0,131000,0,,201508,0,0,1944,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
